source,basis,month,dimension,value,records,domain_days,domains_peak,measured_days
nu,zonefile,2016-10,algorithm_dnskey,8,7399122,2544055,82339,31
nu,zonefile,2016-10,algorithm_dnskey,_total,7925690,2716837,87892,31
nu,zonefile,2016-10,algorithm_ds,10,434,248,8,31
nu,zonefile,2016-10,algorithm_ds,13,9685,9496,875,31
nu,zonefile,2016-10,algorithm_ds,5,3741,3046,101,31
nu,zonefile,2016-10,algorithm_ds,7,165361,164586,5326,31
nu,zonefile,2016-10,algorithm_ds,8,3678215,1944932,63058,31
nu,zonefile,2016-10,algorithm_ds,_total,3857436,2122277,68525,31
nu,zonefile,2016-10,algorithm_rrsig,10,4036,1146,38,31
nu,zonefile,2016-10,algorithm_rrsig,13,118815,37180,2922,31
nu,zonefile,2016-10,algorithm_rrsig,14,186,186,6,31
nu,zonefile,2016-10,algorithm_rrsig,5,64228,20279,660,31
nu,zonefile,2016-10,algorithm_rrsig,7,4656771,2605672,84163,31
nu,zonefile,2016-10,algorithm_rrsig,8,25331061,9355104,302714,31
nu,zonefile,2016-10,algorithm_rrsig,_total,30175097,10045010,324895,31
nu,zonefile,2016-10,all,all,123300680,25209963,819071,31
nu,zonefile,2016-10,digest_type_ds,1,1918997,1918244,62026,31
nu,zonefile,2016-10,digest_type_ds,2,1938439,1938346,62588,31
nu,zonefile,2016-10,digest_type_ds,_total,3857436,2122277,68525,31
nu,zonefile,2016-10,dnskey_flags,256,5185192,2715632,87853,31
nu,zonefile,2016-10,dnskey_flags,257,2740464,2716744,87889,31
nu,zonefile,2016-10,dnskey_flags,384,21,21,7,4
nu,zonefile,2016-10,dnskey_flags,385,13,13,1,13
nu,zonefile,2016-10,dnskey_flags,_total,7925690,2716837,87892,31
nu,zonefile,2016-10,dnskey_protocol,3,7925690,2716837,87892,31
nu,zonefile,2016-10,dnskey_protocol,_total,7925690,2716837,87892,31
nu,zonefile,2016-10,nsec3_iterations,0,24,8,1,8
nu,zonefile,2016-10,nsec3_iterations,1,8723614,4838871,156645,31
nu,zonefile,2016-10,nsec3_iterations,10,5943,4006,150,31
nu,zonefile,2016-10,nsec3_iterations,100,534641,329698,10672,31
nu,zonefile,2016-10,nsec3_iterations,16,124,62,2,31
nu,zonefile,2016-10,nsec3_iterations,20,111439,79004,2564,31
nu,zonefile,2016-10,nsec3_iterations,423,124,62,2,31
nu,zonefile,2016-10,nsec3_iterations,5,6926,4437,148,31
nu,zonefile,2016-10,nsec3_iterations,50,1867,1116,36,31
nu,zonefile,2016-10,nsec3_iterations,8,4220,2296,76,31
nu,zonefile,2016-10,nsec3_iterations,_total,9388922,5259397,170196,31
nu,zonefile,2016-10,nsec3_optout,0,4321674,3456544,111906,31
nu,zonefile,2016-10,nsec3_optout,1,5067248,1803160,58312,31
nu,zonefile,2016-10,nsec3_optout,_total,9388922,5259397,170196,31
nu,zonefile,2016-10,nsec3_salt_empty,_total,9388922,5259397,170196,31
nu,zonefile,2016-10,nsec3_salt_empty,present,9388922,5259397,170196,31
nu,zonefile,2016-10,rr_type,A,24865978,21287579,695838,31
nu,zonefile,2016-10,rr_type,AAAA,1213864,1156024,38547,31
nu,zonefile,2016-10,rr_type,CNAME,5939194,2742875,91736,31
nu,zonefile,2016-10,rr_type,DNAME,1146,992,32,31
nu,zonefile,2016-10,rr_type,DNSKEY,7925690,2716837,87892,31
nu,zonefile,2016-10,rr_type,DS,3857436,2122277,68525,31
nu,zonefile,2016-10,rr_type,MX,7422253,4203269,137349,31
nu,zonefile,2016-10,rr_type,NS,21239607,7935725,258538,31
nu,zonefile,2016-10,rr_type,NSEC,94121,86839,2855,31
nu,zonefile,2016-10,rr_type,NSEC3,6759288,2629763,85101,31
nu,zonefile,2016-10,rr_type,NSEC3PARAM,2629634,2629634,85095,31
nu,zonefile,2016-10,rr_type,RRSIG,30175097,10045010,324895,31
nu,zonefile,2016-10,rr_type,SOA,8032567,8032567,262215,31
nu,zonefile,2016-10,rr_type,SPF,29600,29321,954,31
nu,zonefile,2016-10,rr_type,TXT,2269018,2129876,72136,31
nu,zonefile,2016-10,rr_type,_total,123300680,25209963,819071,31
nu,zonefile,2016-10,rr_type,,846187,846187,30573,31
nu,zonefile,2016-10,rrsig_type_covered,A,7211231,7163983,231697,31
nu,zonefile,2016-10,rrsig_type_covered,AAAA,776557,754009,24404,31
nu,zonefile,2016-10,rrsig_type_covered,CNAME,880294,431692,13947,31
nu,zonefile,2016-10,rrsig_type_covered,DNSKEY,2977482,2716717,87886,31
nu,zonefile,2016-10,rrsig_type_covered,DS,2122277,2122277,68525,31
nu,zonefile,2016-10,rrsig_type_covered,MX,989252,982072,31866,31
nu,zonefile,2016-10,rrsig_type_covered,NS,2740416,2717309,87898,31
nu,zonefile,2016-10,rrsig_type_covered,NSEC,94981,86839,2855,31
nu,zonefile,2016-10,rrsig_type_covered,NSEC3,6802759,2629763,85101,31
nu,zonefile,2016-10,rrsig_type_covered,NSEC3PARAM,2651874,2629618,85095,31
nu,zonefile,2016-10,rrsig_type_covered,SOA,2741133,2718026,87913,31
nu,zonefile,2016-10,rrsig_type_covered,SPF,17738,13561,445,31
nu,zonefile,2016-10,rrsig_type_covered,TXT,169103,163575,5335,31
nu,zonefile,2016-10,rrsig_type_covered,_total,30175097,10045010,324895,31
nu,zonefile,2016-10,rsa_key_bitsize,1024,5034544,2564950,82913,31
nu,zonefile,2016-10,rsa_key_bitsize,1248,62,31,1,31
nu,zonefile,2016-10,rsa_key_bitsize,1280,147022,146434,4882,31
nu,zonefile,2016-10,rsa_key_bitsize,1536,145846,145846,4863,31
nu,zonefile,2016-10,rsa_key_bitsize,2048,2573773,2564089,82884,31
nu,zonefile,2016-10,rsa_key_bitsize,2304,31,31,1,31
nu,zonefile,2016-10,rsa_key_bitsize,2480,62,31,1,31
nu,zonefile,2016-10,rsa_key_bitsize,3072,31,31,1,31
nu,zonefile,2016-10,rsa_key_bitsize,4096,1187,877,29,31
nu,zonefile,2016-10,rsa_key_bitsize,512,1771,901,30,31
nu,zonefile,2016-10,rsa_key_bitsize,_total,7904329,2715058,87848,31
nu,zonefile,2016-10,sha1_signing_ds,_total,3857436,2122277,68525,31
nu,zonefile,2016-10,sha1_signing_ds,other,3688334,1954676,63106,31
nu,zonefile,2016-10,sha1_signing_ds,sha1,169102,167632,5426,31
nu,zonefile,2016-11,algorithm_dnskey,10,869,355,12,30
nu,zonefile,2016-11,algorithm_dnskey,13,57882,28938,1039,30
nu,zonefile,2016-11,algorithm_dnskey,5,11385,5544,189,30
nu,zonefile,2016-11,algorithm_dnskey,7,480395,161023,5393,30
nu,zonefile,2016-11,algorithm_dnskey,8,7185249,2470934,86197,30
nu,zonefile,2016-11,algorithm_dnskey,_total,7735780,2645730,92190,30
nu,zonefile,2016-11,algorithm_ds,10,420,240,8,30
nu,zonefile,2016-11,algorithm_ds,13,28419,28182,1016,30
nu,zonefile,2016-11,algorithm_ds,5,3628,3042,105,30
nu,zonefile,2016-11,algorithm_ds,7,161498,160748,5386,30
nu,zonefile,2016-11,algorithm_ds,8,3621468,1901451,67390,30
nu,zonefile,2016-11,algorithm_ds,_total,3815433,2093633,73900,30
nu,zonefile,2016-11,algorithm_rrsig,10,3813,1124,38,30
nu,zonefile,2016-11,algorithm_rrsig,13,320175,93634,3351,30
nu,zonefile,2016-11,algorithm_rrsig,14,180,180,6,30
nu,zonefile,2016-11,algorithm_rrsig,5,62089,19705,671,30
nu,zonefile,2016-11,algorithm_rrsig,7,4569247,2564763,89661,30
nu,zonefile,2016-11,algorithm_rrsig,8,24551294,9078245,314267,30
nu,zonefile,2016-11,algorithm_rrsig,_total,29506798,9766502,337706,30
nu,zonefile,2016-11,all,all,124307818,26864187,925550,30
nu,zonefile,2016-11,digest_type_ds,1,1905953,1905315,67714,30
nu,zonefile,2016-11,digest_type_ds,2,1909341,1909251,66407,30
nu,zonefile,2016-11,digest_type_ds,4,139,139,38,8
nu,zonefile,2016-11,digest_type_ds,_total,3815433,2093633,73900,30
nu,zonefile,2016-11,dnskey_flags,256,5055737,2644461,92148,30
nu,zonefile,2016-11,dnskey_flags,257,2679965,2645640,92187,30
nu,zonefile,2016-11,dnskey_flags,384,57,57,12,7
nu,zonefile,2016-11,dnskey_flags,385,21,21,1,21
nu,zonefile,2016-11,dnskey_flags,_total,7735780,2645730,92190,30
nu,zonefile,2016-11,dnskey_protocol,3,7735780,2645730,92190,30
nu,zonefile,2016-11,dnskey_protocol,_total,7735780,2645730,92190,30
nu,zonefile,2016-11,nsec3_iterations,1,8525981,4707274,162292,30
nu,zonefile,2016-11,nsec3_iterations,10,6931,4662,164,30
nu,zonefile,2016-11,nsec3_iterations,100,521231,321520,10766,30
nu,zonefile,2016-11,nsec3_iterations,16,120,60,2,30
nu,zonefile,2016-11,nsec3_iterations,20,106988,75654,2540,30
nu,zonefile,2016-11,nsec3_iterations,423,120,60,2,30
nu,zonefile,2016-11,nsec3_iterations,5,6889,4321,148,30
nu,zonefile,2016-11,nsec3_iterations,50,1812,1080,36,30
nu,zonefile,2016-11,nsec3_iterations,8,4162,2310,78,30
nu,zonefile,2016-11,nsec3_iterations,_total,9174234,5116782,175967,30
nu,zonefile,2016-11,nsec3_optout,0,4167544,3342744,114068,30
nu,zonefile,2016-11,nsec3_optout,1,5006690,1774344,61939,30
nu,zonefile,2016-11,nsec3_optout,_total,9174234,5116782,175967,30
nu,zonefile,2016-11,nsec3_salt_empty,_total,9174234,5116782,175967,30
nu,zonefile,2016-11,nsec3_salt_empty,present,9174234,5116782,175967,30
nu,zonefile,2016-11,rr_type,A,26658651,23163329,796842,30
nu,zonefile,2016-11,rr_type,AAAA,1330868,1226140,44378,30
nu,zonefile,2016-11,rr_type,CNAME,5682020,2623753,87689,30
nu,zonefile,2016-11,rr_type,DNAME,1084,960,32,30
nu,zonefile,2016-11,rr_type,DNSKEY,7735780,2645730,92190,30
nu,zonefile,2016-11,rr_type,DS,3815433,2093633,73900,30
nu,zonefile,2016-11,rr_type,MX,7135593,4031901,134840,30
nu,zonefile,2016-11,rr_type,NS,20723188,7762030,263475,30
nu,zonefile,2016-11,rr_type,NSEC,94384,87436,4221,30
nu,zonefile,2016-11,rr_type,NSEC3,6615904,2558452,87985,30
nu,zonefile,2016-11,rr_type,NSEC3PARAM,2558330,2558330,87982,30
nu,zonefile,2016-11,rr_type,RRSIG,29506798,9766502,337706,30
nu,zonefile,2016-11,rr_type,SOA,8629045,8629045,297953,30
nu,zonefile,2016-11,rr_type,SPF,28691,28413,953,30
nu,zonefile,2016-11,rr_type,TXT,2320239,2181470,73124,30
nu,zonefile,2016-11,rr_type,_total,124307818,26864187,925550,30
nu,zonefile,2016-11,rr_type,,1471810,1471810,54870,30
nu,zonefile,2016-11,rrsig_type_covered,A,7011630,6962349,238902,30
nu,zonefile,2016-11,rrsig_type_covered,AAAA,814523,787855,28947,30
nu,zonefile,2016-11,rrsig_type_covered,CNAME,858648,420161,14065,30
nu,zonefile,2016-11,rrsig_type_covered,DNSKEY,2912588,2645614,92186,30
nu,zonefile,2016-11,rrsig_type_covered,DS,2093633,2093633,73900,30
nu,zonefile,2016-11,rrsig_type_covered,MX,948793,941835,31532,30
nu,zonefile,2016-11,rrsig_type_covered,NS,2670323,2646200,92207,30
nu,zonefile,2016-11,rrsig_type_covered,NSEC,95252,87436,4221,30
nu,zonefile,2016-11,rrsig_type_covered,NSEC3,6660953,2558452,87985,30
nu,zonefile,2016-11,rrsig_type_covered,NSEC3PARAM,2581572,2558313,87981,30
nu,zonefile,2016-11,rrsig_type_covered,SOA,2671224,2647094,92235,30
nu,zonefile,2016-11,rrsig_type_covered,SPF,16810,12902,432,30
nu,zonefile,2016-11,rrsig_type_covered,TXT,170849,165531,5623,30
nu,zonefile,2016-11,rrsig_type_covered,_total,29506798,9766502,337706,30
nu,zonefile,2016-11,rsa_key_bitsize,1024,4898770,2500131,87208,30
nu,zonefile,2016-11,rsa_key_bitsize,1248,60,30,1,30
nu,zonefile,2016-11,rsa_key_bitsize,1280,134554,133981,4589,30
nu,zonefile,2016-11,rsa_key_bitsize,1536,133326,133326,4570,30
nu,zonefile,2016-11,rsa_key_bitsize,2048,2508309,2499426,87189,30
nu,zonefile,2016-11,rsa_key_bitsize,2304,30,30,1,30
nu,zonefile,2016-11,rsa_key_bitsize,2480,60,30,1,30
nu,zonefile,2016-11,rsa_key_bitsize,3072,2,2,1,2
nu,zonefile,2016-11,rsa_key_bitsize,4096,1127,923,33,30
nu,zonefile,2016-11,rsa_key_bitsize,512,1660,845,30,30
nu,zonefile,2016-11,rsa_key_bitsize,_total,7677898,2637801,91783,30
nu,zonefile,2016-11,sha1_signing_ds,_total,3815433,2093633,73900,30
nu,zonefile,2016-11,sha1_signing_ds,other,3650307,1929873,68414,30
nu,zonefile,2016-11,sha1_signing_ds,sha1,165126,163790,5488,30
nu,zonefile,2016-12,algorithm_dnskey,10,892,371,12,31
nu,zonefile,2016-12,algorithm_dnskey,13,72417,36206,1294,31
nu,zonefile,2016-12,algorithm_dnskey,5,12209,5887,191,31
nu,zonefile,2016-12,algorithm_dnskey,7,499738,167549,5424,31
nu,zonefile,2016-12,algorithm_dnskey,8,7889243,2739581,89311,31
nu,zonefile,2016-12,algorithm_dnskey,_total,8474499,2930313,95489,31
nu,zonefile,2016-12,algorithm_ds,10,434,248,8,31
nu,zonefile,2016-12,algorithm_ds,13,35750,35424,1267,31
nu,zonefile,2016-12,algorithm_ds,5,4021,3318,108,31
nu,zonefile,2016-12,algorithm_ds,7,168006,167205,5412,31
nu,zonefile,2016-12,algorithm_ds,8,4052077,2163095,70785,31
nu,zonefile,2016-12,algorithm_ds,_total,4260288,2369259,77473,31
nu,zonefile,2016-12,algorithm_rrsig,10,3686,1127,37,31
nu,zonefile,2016-12,algorithm_rrsig,12,6,3,1,3
nu,zonefile,2016-12,algorithm_rrsig,13,396590,115795,4116,31
nu,zonefile,2016-12,algorithm_rrsig,14,186,186,6,31
nu,zonefile,2016-12,algorithm_rrsig,5,65535,20843,677,31
nu,zonefile,2016-12,algorithm_rrsig,7,4945396,2859426,93319,31
nu,zonefile,2016-12,algorithm_rrsig,8,26699005,9883659,321200,31
nu,zonefile,2016-12,algorithm_rrsig,_total,32110404,10626190,345249,31
nu,zonefile,2016-12,all,all,133114799,28467328,932958,31
nu,zonefile,2016-12,digest_type_ds,1,2178146,2177412,71280,31
nu,zonefile,2016-12,digest_type_ds,2,2078095,2077926,67656,31
nu,zonefile,2016-12,digest_type_ds,4,4047,4047,205,31
nu,zonefile,2016-12,digest_type_ds,_total,4260288,2369259,77473,31
nu,zonefile,2016-12,dnskey_flags,256,5511226,2929016,95447,31
nu,zonefile,2016-12,dnskey_flags,257,2963180,2930220,95486,31
nu,zonefile,2016-12,dnskey_flags,384,76,76,12,10
nu,zonefile,2016-12,dnskey_flags,385,17,17,1,17
nu,zonefile,2016-12,dnskey_flags,_total,8474499,2930313,95489,31
nu,zonefile,2016-12,dnskey_protocol,3,8474499,2930313,95489,31
nu,zonefile,2016-12,dnskey_protocol,_total,8474499,2930313,95489,31
nu,zonefile,2016-12,nsec3_iterations,1,9198818,5058134,164262,31
nu,zonefile,2016-12,nsec3_iterations,10,8300,5584,196,31
nu,zonefile,2016-12,nsec3_iterations,100,541010,334307,10824,31
nu,zonefile,2016-12,nsec3_iterations,16,124,62,2,31
nu,zonefile,2016-12,nsec3_iterations,20,111356,78452,2538,31
nu,zonefile,2016-12,nsec3_iterations,423,124,62,2,31
nu,zonefile,2016-12,nsec3_iterations,5,7229,4530,151,31
nu,zonefile,2016-12,nsec3_iterations,50,1827,1116,36,31
nu,zonefile,2016-12,nsec3_iterations,8,4492,2478,80,31
nu,zonefile,2016-12,nsec3_iterations,_total,9873280,5484539,178049,31
nu,zonefile,2016-12,nsec3_optout,0,4409402,3554983,115297,31
nu,zonefile,2016-12,nsec3_optout,1,5463878,1929908,62763,31
nu,zonefile,2016-12,nsec3_optout,_total,9873280,5484539,178049,31
nu,zonefile,2016-12,nsec3_salt_empty,_total,9873280,5484539,178049,31
nu,zonefile,2016-12,nsec3_salt_empty,present,9873280,5484539,178049,31
nu,zonefile,2016-12,rr_type,A,28167162,24347715,798852,31
nu,zonefile,2016-12,rr_type,AAAA,1620743,1443546,48918,31
nu,zonefile,2016-12,rr_type,CNAME,5900273,2722502,88077,31
nu,zonefile,2016-12,rr_type,DNAME,1019,888,32,31
nu,zonefile,2016-12,rr_type,DNSKEY,8474499,2930313,95489,31
nu,zonefile,2016-12,rr_type,DS,4260288,2369259,77473,31
nu,zonefile,2016-12,rr_type,MX,7395480,4201085,139296,31
nu,zonefile,2016-12,rr_type,NS,21937636,8176167,268313,31
nu,zonefile,2016-12,rr_type,NSEC,195335,188119,6959,31
nu,zonefile,2016-12,rr_type,NSEC3,7131074,2742333,89026,31
nu,zonefile,2016-12,rr_type,NSEC3PARAM,2742206,2742206,89023,31
nu,zonefile,2016-12,rr_type,RRSIG,32110404,10626190,345249,31
nu,zonefile,2016-12,rr_type,SOA,9198525,9198525,301766,31
nu,zonefile,2016-12,rr_type,SPF,29726,29367,956,31
nu,zonefile,2016-12,rr_type,TXT,2316571,2168330,73278,31
nu,zonefile,2016-12,rr_type,_total,133114799,28467328,932958,31
nu,zonefile,2016-12,rr_type,,1633858,1633858,54568,31
nu,zonefile,2016-12,rrsig_type_covered,A,7477648,7432314,240823,31
nu,zonefile,2016-12,rrsig_type_covered,AAAA,942928,917425,30619,31
nu,zonefile,2016-12,rrsig_type_covered,CNAME,900031,440564,14328,31
nu,zonefile,2016-12,rrsig_type_covered,DNSKEY,3203006,2930189,95486,31
nu,zonefile,2016-12,rrsig_type_covered,DS,2369259,2369259,77473,31
nu,zonefile,2016-12,rrsig_type_covered,MX,980118,974734,31490,31
nu,zonefile,2016-12,rrsig_type_covered,NS,2953458,2930779,95507,31
nu,zonefile,2016-12,rrsig_type_covered,NSEC,196251,188119,6959,31
nu,zonefile,2016-12,rrsig_type_covered,NSEC3,7172552,2742333,89026,31
nu,zonefile,2016-12,rrsig_type_covered,NSEC3PARAM,2763984,2742196,89023,31
nu,zonefile,2016-12,rrsig_type_covered,SOA,2954316,2931630,95533,31
nu,zonefile,2016-12,rrsig_type_covered,SPF,15822,13260,430,31
nu,zonefile,2016-12,rrsig_type_covered,TXT,181031,176889,5838,31
nu,zonefile,2016-12,rrsig_type_covered,_total,32110404,10626190,345249,31
nu,zonefile,2016-12,rsa_key_bitsize,1024,5343512,2771352,90342,31
nu,zonefile,2016-12,rsa_key_bitsize,1248,62,31,1,31
nu,zonefile,2016-12,rsa_key_bitsize,1280,138280,137739,4446,31
nu,zonefile,2016-12,rsa_key_bitsize,1536,137096,137096,4424,31
nu,zonefile,2016-12,rsa_key_bitsize,2048,2779910,2770886,90328,31
nu,zonefile,2016-12,rsa_key_bitsize,2304,31,31,1,31
nu,zonefile,2016-12,rsa_key_bitsize,2480,62,31,1,31
nu,zonefile,2016-12,rsa_key_bitsize,4096,1206,1086,40,31
nu,zonefile,2016-12,rsa_key_bitsize,512,1923,977,32,31
nu,zonefile,2016-12,rsa_key_bitsize,_total,8402082,2913327,94923,31
nu,zonefile,2016-12,sha1_signing_ds,_total,4260288,2369259,77473,31
nu,zonefile,2016-12,sha1_signing_ds,other,4088261,2198767,71965,31
nu,zonefile,2016-12,sha1_signing_ds,sha1,172027,170523,5520,31
nu,zonefile,2017-01,algorithm_dnskey,1,98,49,4,13
nu,zonefile,2017-01,algorithm_dnskey,10,905,353,12,31
nu,zonefile,2017-01,algorithm_dnskey,13,86922,40884,1387,31
nu,zonefile,2017-01,algorithm_dnskey,5,12239,5703,192,31
nu,zonefile,2017-01,algorithm_dnskey,7,510468,171881,5693,31
nu,zonefile,2017-01,algorithm_dnskey,8,7894010,2740410,88719,31
nu,zonefile,2017-01,algorithm_dnskey,_total,8504642,2954063,95706,31
nu,zonefile,2017-01,algorithm_ds,10,434,248,8,31
nu,zonefile,2017-01,algorithm_ds,13,40322,39992,1354,31
nu,zonefile,2017-01,algorithm_ds,5,4072,3271,109,31
nu,zonefile,2017-01,algorithm_ds,7,172372,171458,5679,31
nu,zonefile,2017-01,algorithm_ds,8,4102853,2189399,70973,31
nu,zonefile,2017-01,algorithm_ds,_total,4320053,2404337,78107,31
nu,zonefile,2017-01,algorithm_rrsig,1,490,196,16,13
nu,zonefile,2017-01,algorithm_rrsig,10,3469,1075,37,31
nu,zonefile,2017-01,algorithm_rrsig,13,524865,130343,4441,31
nu,zonefile,2017-01,algorithm_rrsig,14,186,186,6,31
nu,zonefile,2017-01,algorithm_rrsig,5,62511,20163,678,31
nu,zonefile,2017-01,algorithm_rrsig,7,5038647,2904916,94588,31
nu,zonefile,2017-01,algorithm_rrsig,8,26694604,9885761,319745,31
nu,zonefile,2017-01,algorithm_rrsig,_total,32324772,10701495,346597,31
nu,zonefile,2017-01,all,all,130673545,27025491,877883,31
nu,zonefile,2017-01,digest_type_ds,1,2213051,2212138,71912,31
nu,zonefile,2017-01,digest_type_ds,2,2098279,2098035,68008,31
nu,zonefile,2017-01,digest_type_ds,4,8723,8723,358,31
nu,zonefile,2017-01,digest_type_ds,_total,4320053,2404337,78107,31
nu,zonefile,2017-01,dnskey_flags,256,5531540,2952688,95608,31
nu,zonefile,2017-01,dnskey_flags,257,2973030,2953970,95703,31
nu,zonefile,2017-01,dnskey_flags,384,59,59,12,9
nu,zonefile,2017-01,dnskey_flags,385,13,13,1,13
nu,zonefile,2017-01,dnskey_flags,_total,8504642,2954063,95706,31
nu,zonefile,2017-01,dnskey_protocol,3,8504642,2954063,95706,31
nu,zonefile,2017-01,dnskey_protocol,_total,8504642,2954063,95706,31
nu,zonefile,2017-01,nsec3_iterations,1,9234855,5075283,164091,31
nu,zonefile,2017-01,nsec3_iterations,10,10275,6928,254,31
nu,zonefile,2017-01,nsec3_iterations,100,547017,337730,10946,31
nu,zonefile,2017-01,nsec3_iterations,16,7753,4898,398,31
nu,zonefile,2017-01,nsec3_iterations,20,122778,78706,2586,31
nu,zonefile,2017-01,nsec3_iterations,423,124,62,2,31
nu,zonefile,2017-01,nsec3_iterations,5,7195,4523,151,31
nu,zonefile,2017-01,nsec3_iterations,50,1798,1116,36,31
nu,zonefile,2017-01,nsec3_iterations,7,32,16,2,8
nu,zonefile,2017-01,nsec3_iterations,8,4224,2372,80,31
nu,zonefile,2017-01,nsec3_iterations,_total,9936051,5511448,178468,31
nu,zonefile,2017-01,nsec3_optout,0,4439510,3570978,115676,31
nu,zonefile,2017-01,nsec3_optout,1,5496541,1940811,62802,31
nu,zonefile,2017-01,nsec3_optout,_total,9936051,5511448,178468,31
nu,zonefile,2017-01,nsec3_salt_empty,_total,9936051,5511448,178468,31
nu,zonefile,2017-01,nsec3_salt_empty,present,9936051,5511448,178468,31
nu,zonefile,2017-01,rr_type,A,26773680,22883870,743948,31
nu,zonefile,2017-01,rr_type,AAAA,1751208,1522473,49841,31
nu,zonefile,2017-01,rr_type,CNAME,5945811,2751460,89453,31
nu,zonefile,2017-01,rr_type,DNAME,944,822,28,31
nu,zonefile,2017-01,rr_type,DNSKEY,8504642,2954063,95706,31
nu,zonefile,2017-01,rr_type,DS,4320053,2404337,78107,31
nu,zonefile,2017-01,rr_type,MX,7531777,4348839,141979,31
nu,zonefile,2017-01,rr_type,NS,21149503,7754179,252390,31
nu,zonefile,2017-01,rr_type,NSEC,205686,198482,6484,31
nu,zonefile,2017-01,rr_type,NSEC3,7180390,2755787,89236,31
nu,zonefile,2017-01,rr_type,NSEC3PARAM,2755661,2755661,89232,31
nu,zonefile,2017-01,rr_type,RRSIG,32324772,10701495,346597,31
nu,zonefile,2017-01,rr_type,SOA,8743733,8743733,284291,31
nu,zonefile,2017-01,rr_type,SPF,29675,29272,951,31
nu,zonefile,2017-01,rr_type,TXT,1867327,1714889,57254,31
nu,zonefile,2017-01,rr_type,_total,130673545,27025491,877883,31
nu,zonefile,2017-01,rr_type,,1588683,1588683,51650,31
nu,zonefile,2017-01,rrsig_type_covered,A,7504688,7476590,242129,31
nu,zonefile,2017-01,rrsig_type_covered,AAAA,960206,949402,31214,31
nu,zonefile,2017-01,rrsig_type_covered,CNAME,920611,451343,14782,31
nu,zonefile,2017-01,rrsig_type_covered,DNSKEY,3206530,2953940,95702,31
nu,zonefile,2017-01,rrsig_type_covered,DS,2404337,2404337,78107,31
nu,zonefile,2017-01,rrsig_type_covered,MX,989767,984952,31987,31
nu,zonefile,2017-01,rrsig_type_covered,NS,2968680,2954533,95717,31
nu,zonefile,2017-01,rrsig_type_covered,NSEC,206510,198482,6484,31
nu,zonefile,2017-01,rrsig_type_covered,NSEC3,7208788,2755783,89236,31
nu,zonefile,2017-01,rrsig_type_covered,NSEC3PARAM,2768980,2755638,89231,31
nu,zonefile,2017-01,rrsig_type_covered,SOA,2969672,2955323,95750,31
nu,zonefile,2017-01,rrsig_type_covered,SPF,15720,13275,431,31
nu,zonefile,2017-01,rrsig_type_covered,TXT,200283,195571,6484,31
nu,zonefile,2017-01,rrsig_type_covered,_total,32324772,10701495,346597,31
nu,zonefile,2017-01,rsa_key_bitsize,1024,5353054,2776137,89784,31
nu,zonefile,2017-01,rsa_key_bitsize,1248,62,31,1,31
nu,zonefile,2017-01,rsa_key_bitsize,1280,138225,137648,4443,31
nu,zonefile,2017-01,rsa_key_bitsize,1536,136947,136947,4420,31
nu,zonefile,2017-01,rsa_key_bitsize,2048,2785799,2776248,89776,31
nu,zonefile,2017-01,rsa_key_bitsize,2304,31,31,1,31
nu,zonefile,2017-01,rsa_key_bitsize,2480,62,31,1,31
nu,zonefile,2017-01,rsa_key_bitsize,4096,1441,1273,42,31
