month,source,delegation,block,kind,from_alg,to_alg
2015-10,ripe,4.9.3.0.c.7.6.0.1.0.0.2.ip6.arpa,9.3.0.c.7.6.0.1.0.0.2.ip6.arpa,unsign,8,
2015-10,ripe,89.67.176.in-addr.arpa,67.176.in-addr.arpa,unsign,8,
2015-10,ripe,177.107.185.in-addr.arpa,107.185.in-addr.arpa,unsign,5,
2015-10,ripe,19.0.193.in-addr.arpa,0.193.in-addr.arpa,unsign,5,
2015-10,ripe,61.77.37.in-addr.arpa,77.37.in-addr.arpa,unsign,5,
2015-10,ripe,6.0.4.1.1.0.0.2.ip6.arpa,0.4.1.1.0.0.2.ip6.arpa,unsign,10,
2015-10,ripe,87.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,1.236.87.in-addr.arpa,236.87.in-addr.arpa,unsign,7,
2015-10,ripe,48.24.78.in-addr.arpa,24.78.in-addr.arpa,unsign,5,
2015-10,ripe,64.18.217.in-addr.arpa,18.217.in-addr.arpa,unsign,8,
2015-10,ripe,45.139.37.in-addr.arpa,139.37.in-addr.arpa,unsign,8,
2015-10,ripe,86.94.188.in-addr.arpa,94.188.in-addr.arpa,unsign,5,
2015-10,ripe,168.130.31.in-addr.arpa,130.31.in-addr.arpa,unsign,10,
2015-10,ripe,64.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,7.2.b.4.1.0.0.2.ip6.arpa,2.b.4.1.0.0.2.ip6.arpa,unsign,8,
2015-10,ripe,106.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,234.118.85.in-addr.arpa,118.85.in-addr.arpa,unsign,8,
2015-10,ripe,110.35.37.in-addr.arpa,35.37.in-addr.arpa,unsign,8,
2015-10,ripe,184.111.89.in-addr.arpa,111.89.in-addr.arpa,unsign,5,
2015-10,ripe,101.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,24.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,32.137.83.in-addr.arpa,137.83.in-addr.arpa,unsign,7,
2015-10,ripe,34.119.217.in-addr.arpa,119.217.in-addr.arpa,unsign,8,
2015-10,ripe,197.255.178.in-addr.arpa,255.178.in-addr.arpa,unsign,8,
2015-10,ripe,202.5.185.in-addr.arpa,5.185.in-addr.arpa,unsign,8,
2015-10,ripe,171.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,17.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,71.18.217.in-addr.arpa,18.217.in-addr.arpa,unsign,8,
2015-10,ripe,122.68.109.in-addr.arpa,68.109.in-addr.arpa,unsign,5,
2015-10,ripe,140.49.185.in-addr.arpa,49.185.in-addr.arpa,unsign,8,
2015-10,ripe,174.193.193.in-addr.arpa,193.193.in-addr.arpa,unsign,5,
2015-10,ripe,88.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,6.2.b.4.1.0.0.2.ip6.arpa,2.b.4.1.0.0.2.ip6.arpa,unsign,8,
2015-10,ripe,71.174.79.in-addr.arpa,174.79.in-addr.arpa,unsign,5,
2015-10,ripe,112.242.77.in-addr.arpa,242.77.in-addr.arpa,unsign,7,
2015-10,ripe,206.31.217.in-addr.arpa,31.217.in-addr.arpa,unsign,5,
2015-10,ripe,1.130.82.in-addr.arpa,130.82.in-addr.arpa,unsign,8,
2015-10,ripe,8.5.0.2.c.7.6.0.1.0.0.2.ip6.arpa,5.0.2.c.7.6.0.1.0.0.2.ip6.arpa,unsign,5,
2015-10,ripe,199.209.37.in-addr.arpa,209.37.in-addr.arpa,unsign,8,
2015-10,ripe,201.5.185.in-addr.arpa,5.185.in-addr.arpa,unsign,8,
2015-10,ripe,207.31.217.in-addr.arpa,31.217.in-addr.arpa,unsign,5,
2015-10,ripe,47.68.217.in-addr.arpa,68.217.in-addr.arpa,unsign,5,
2015-10,ripe,75.174.79.in-addr.arpa,174.79.in-addr.arpa,unsign,5,
2015-10,ripe,8.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,162.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,171.150.213.in-addr.arpa,150.213.in-addr.arpa,unsign,8,
2015-10,ripe,225.19.178.in-addr.arpa,19.178.in-addr.arpa,unsign,5,
2015-10,ripe,246.143.79.in-addr.arpa,143.79.in-addr.arpa,unsign,8,
2015-10,ripe,207.127.188.in-addr.arpa,127.188.in-addr.arpa,unsign,8,
2015-10,ripe,26.130.82.in-addr.arpa,130.82.in-addr.arpa,unsign,8,
2015-10,ripe,229.173.46.in-addr.arpa,173.46.in-addr.arpa,unsign,8,
2015-10,ripe,211.130.95.in-addr.arpa,130.95.in-addr.arpa,unsign,8,
2015-10,ripe,252.177.195.in-addr.arpa,177.195.in-addr.arpa,unsign,5,
2015-10,ripe,181.150.213.in-addr.arpa,150.213.in-addr.arpa,unsign,8,
2015-10,ripe,0.b.7.1.0.0.a.2.ip6.arpa,b.7.1.0.0.a.2.ip6.arpa,unsign,8,
2015-10,ripe,59.130.82.in-addr.arpa,130.82.in-addr.arpa,unsign,8,
2015-10,ripe,82.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,127.68.109.in-addr.arpa,68.109.in-addr.arpa,unsign,5,
2015-10,ripe,52.57.212.in-addr.arpa,57.212.in-addr.arpa,unsign,8,
2015-10,ripe,8.f.4.2.2.0.a.2.ip6.arpa,f.4.2.2.0.a.2.ip6.arpa,unsign,8,
2015-10,ripe,147.106.193.in-addr.arpa,106.193.in-addr.arpa,unsign,5,
2015-10,ripe,204.158.5.in-addr.arpa,158.5.in-addr.arpa,unsign,8,
2015-10,ripe,22.0.193.in-addr.arpa,0.193.in-addr.arpa,unsign,5,
2015-10,ripe,3.0.4.1.1.0.0.2.ip6.arpa,0.4.1.1.0.0.2.ip6.arpa,unsign,10,
2015-10,ripe,d.1.0.0.8.f.7.0.1.0.0.2.ip6.arpa,1.0.0.8.f.7.0.1.0.0.2.ip6.arpa,unsign,5,
2015-10,ripe,223.21.178.in-addr.arpa,21.178.in-addr.arpa,unsign,8,
2015-10,ripe,78.18.217.in-addr.arpa,18.217.in-addr.arpa,unsign,8,
2015-10,ripe,123.134.79.in-addr.arpa,134.79.in-addr.arpa,unsign,8,
2015-10,ripe,54.130.82.in-addr.arpa,130.82.in-addr.arpa,unsign,8,
2015-10,ripe,207.151.in-addr.arpa,151.in-addr.arpa,unsign,7,
2015-10,ripe,58.89.185.in-addr.arpa,89.185.in-addr.arpa,unsign,8,
2015-10,ripe,76.168.193.in-addr.arpa,168.193.in-addr.arpa,unsign,8,
2015-10,ripe,175.130.31.in-addr.arpa,130.31.in-addr.arpa,unsign,10,
2015-10,ripe,251.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,0.e.f.4.4.0.a.2.ip6.arpa,e.f.4.4.0.a.2.ip6.arpa,unsign,5,
2015-10,ripe,46.0.194.in-addr.arpa,0.194.in-addr.arpa,unsign,8,
2015-10,ripe,27.80.95.in-addr.arpa,80.95.in-addr.arpa,unsign,5,
2015-10,ripe,253.143.79.in-addr.arpa,143.79.in-addr.arpa,unsign,8,
2015-10,ripe,118.235.37.in-addr.arpa,235.37.in-addr.arpa,unsign,7,
2015-10,ripe,161.150.213.in-addr.arpa,150.213.in-addr.arpa,unsign,8,
2015-10,ripe,219.74.185.in-addr.arpa,74.185.in-addr.arpa,unsign,7,
2015-10,ripe,108.134.79.in-addr.arpa,134.79.in-addr.arpa,unsign,8,
2015-10,ripe,5.80.95.in-addr.arpa,80.95.in-addr.arpa,unsign,5,
2015-10,ripe,16.10.185.in-addr.arpa,10.185.in-addr.arpa,unsign,7,
2015-10,ripe,2.8.0.0.8.f.7.0.1.0.0.2.ip6.arpa,8.0.0.8.f.7.0.1.0.0.2.ip6.arpa,unsign,8,
2015-10,ripe,105.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,198.12.185.in-addr.arpa,12.185.in-addr.arpa,unsign,5,
2015-10,ripe,204.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,3.59.185.in-addr.arpa,59.185.in-addr.arpa,unsign,7,
2015-10,ripe,35.34.185.in-addr.arpa,34.185.in-addr.arpa,unsign,8,
2015-10,ripe,2.5.0.0.2.0.0.0.0.c.9.1.0.0.a.2.ip6.arpa,5.0.0.2.0.0.0.0.c.9.1.0.0.a.2.ip6.arpa,unsign,10,
2015-10,ripe,60.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,120.68.109.in-addr.arpa,68.109.in-addr.arpa,unsign,5,
2015-10,ripe,156.60.37.in-addr.arpa,60.37.in-addr.arpa,unsign,8,
2015-10,ripe,179.233.109.in-addr.arpa,233.109.in-addr.arpa,unsign,8,
2015-10,ripe,108.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,58.39.92.in-addr.arpa,39.92.in-addr.arpa,unsign,5,
2015-10,ripe,98.227.193.in-addr.arpa,227.193.in-addr.arpa,unsign,5,
2015-10,ripe,253.194.91.in-addr.arpa,194.91.in-addr.arpa,unsign,5,
2015-10,ripe,20.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,36.198.109.in-addr.arpa,198.109.in-addr.arpa,unsign,5,
2015-10,ripe,4.1.0.0.8.f.7.0.1.0.0.2.ip6.arpa,1.0.0.8.f.7.0.1.0.0.2.ip6.arpa,unsign,5,
2015-10,ripe,4.130.82.in-addr.arpa,130.82.in-addr.arpa,unsign,8,
2015-10,ripe,189.150.213.in-addr.arpa,150.213.in-addr.arpa,unsign,8,
2015-10,ripe,127.142.91.in-addr.arpa,142.91.in-addr.arpa,unsign,8,
2015-10,ripe,131.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,122.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,179.150.213.in-addr.arpa,150.213.in-addr.arpa,unsign,8,
2015-10,ripe,213.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,87.238.195.in-addr.arpa,238.195.in-addr.arpa,unsign,8,
2015-10,ripe,b.0.c.d.6.1.0.a.2.ip6.arpa,0.c.d.6.1.0.a.2.ip6.arpa,unsign,5,
2015-10,ripe,186.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,219.127.188.in-addr.arpa,127.188.in-addr.arpa,unsign,8,
2015-10,ripe,51.24.78.in-addr.arpa,24.78.in-addr.arpa,unsign,5,
2015-10,ripe,65.19.185.in-addr.arpa,19.185.in-addr.arpa,unsign,8,
2015-10,ripe,80.250.195.in-addr.arpa,250.195.in-addr.arpa,unsign,5,
2015-10,ripe,134.197.217.in-addr.arpa,197.217.in-addr.arpa,unsign,7,
2015-10,ripe,45.234.46.in-addr.arpa,234.46.in-addr.arpa,unsign,8,
2015-10,ripe,44.68.217.in-addr.arpa,68.217.in-addr.arpa,unsign,5,
2015-10,ripe,212.214.195.in-addr.arpa,214.195.in-addr.arpa,unsign,5,
2015-10,ripe,251.143.79.in-addr.arpa,143.79.in-addr.arpa,unsign,8,
2015-10,ripe,2.236.87.in-addr.arpa,236.87.in-addr.arpa,unsign,7,
2015-10,ripe,105.145.5.in-addr.arpa,145.5.in-addr.arpa,unsign,8,
2015-10,ripe,d.f.7.0.1.0.0.2.ip6.arpa,f.7.0.1.0.0.2.ip6.arpa,unsign,5,
2015-10,ripe,147.35.185.in-addr.arpa,35.185.in-addr.arpa,unsign,5,
2015-10,ripe,201.59.185.in-addr.arpa,59.185.in-addr.arpa,unsign,8,
2015-10,ripe,100.108.185.in-addr.arpa,108.185.in-addr.arpa,unsign,5,
2015-10,ripe,148.142.79.in-addr.arpa,142.79.in-addr.arpa,unsign,5,
2015-10,ripe,123.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,129.190.93.in-addr.arpa,190.93.in-addr.arpa,unsign,5,
2015-10,ripe,38.68.217.in-addr.arpa,68.217.in-addr.arpa,unsign,5,
2015-10,ripe,231.173.46.in-addr.arpa,173.46.in-addr.arpa,unsign,8,
2015-10,ripe,246.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,64.109.185.in-addr.arpa,109.185.in-addr.arpa,unsign,5,
2015-10,ripe,48.198.109.in-addr.arpa,198.109.in-addr.arpa,unsign,5,
2015-10,ripe,42.80.95.in-addr.arpa,80.95.in-addr.arpa,unsign,5,
2015-10,ripe,220.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,8.4.e164.arpa,4.e164.arpa,unsign,8,
2015-10,ripe,0.4.6.8.0.0.a.2.ip6.arpa,4.6.8.0.0.a.2.ip6.arpa,unsign,5,
2015-10,ripe,116.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,a.6.5.0.1.0.a.2.ip6.arpa,6.5.0.1.0.a.2.ip6.arpa,unsign,8,
2015-10,ripe,228.222.176.in-addr.arpa,222.176.in-addr.arpa,unsign,8,
2015-10,ripe,63.92.188.in-addr.arpa,92.188.in-addr.arpa,unsign,7,
2015-10,ripe,135.197.217.in-addr.arpa,197.217.in-addr.arpa,unsign,7,
2015-10,ripe,70.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,49.39.92.in-addr.arpa,39.92.in-addr.arpa,unsign,5,
2015-10,ripe,58.77.37.in-addr.arpa,77.37.in-addr.arpa,unsign,5,
2015-10,ripe,c.6.5.0.1.0.a.2.ip6.arpa,6.5.0.1.0.a.2.ip6.arpa,unsign,8,
2015-10,ripe,52.39.92.in-addr.arpa,39.92.in-addr.arpa,unsign,5,
2015-10,ripe,235.122.176.in-addr.arpa,122.176.in-addr.arpa,unsign,7,
2015-10,ripe,103.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,113.94.81.in-addr.arpa,94.81.in-addr.arpa,unsign,8,
2015-10,ripe,42.139.37.in-addr.arpa,139.37.in-addr.arpa,unsign,8,
2015-10,ripe,7.0.c.d.6.1.0.a.2.ip6.arpa,0.c.d.6.1.0.a.2.ip6.arpa,unsign,5,
2015-10,ripe,c.0.c.d.6.1.0.a.2.ip6.arpa,0.c.d.6.1.0.a.2.ip6.arpa,unsign,5,
2015-10,ripe,240.143.79.in-addr.arpa,143.79.in-addr.arpa,unsign,8,
2015-10,ripe,62.178.193.in-addr.arpa,178.193.in-addr.arpa,unsign,5,
2015-10,ripe,192.140.195.in-addr.arpa,140.195.in-addr.arpa,unsign,5,
2015-10,ripe,38.139.37.in-addr.arpa,139.37.in-addr.arpa,unsign,8,
2015-10,ripe,123.142.91.in-addr.arpa,142.91.in-addr.arpa,unsign,8,
2015-10,ripe,31.130.82.in-addr.arpa,130.82.in-addr.arpa,unsign,8,
2015-10,ripe,182.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,203.158.5.in-addr.arpa,158.5.in-addr.arpa,unsign,8,
2015-10,ripe,c.6.0.0.8.7.6.0.1.0.0.2.ip6.arpa,6.0.0.8.7.6.0.1.0.0.2.ip6.arpa,unsign,8,
2015-10,ripe,112.142.91.in-addr.arpa,142.91.in-addr.arpa,unsign,8,
2015-10,ripe,53.57.212.in-addr.arpa,57.212.in-addr.arpa,unsign,8,
2015-10,ripe,115.142.91.in-addr.arpa,142.91.in-addr.arpa,unsign,8,
2015-10,ripe,145.106.193.in-addr.arpa,106.193.in-addr.arpa,unsign,5,
2015-10,ripe,201.246.77.in-addr.arpa,246.77.in-addr.arpa,unsign,8,
2015-10,ripe,7.182.213.in-addr.arpa,182.213.in-addr.arpa,unsign,5,
2015-10,ripe,159.214.91.in-addr.arpa,214.91.in-addr.arpa,unsign,5,
2015-10,ripe,28.158.85.in-addr.arpa,158.85.in-addr.arpa,unsign,8,
2015-10,ripe,56.92.188.in-addr.arpa,92.188.in-addr.arpa,unsign,7,
2015-10,ripe,1.0.0.0.0.c.9.1.5.0.a.2.ip6.arpa,0.0.0.0.c.9.1.5.0.a.2.ip6.arpa,unsign,5,
2015-10,ripe,163.112.62.in-addr.arpa,112.62.in-addr.arpa,unsign,5,
2015-10,ripe,244.227.193.in-addr.arpa,227.193.in-addr.arpa,unsign,8,
2015-10,ripe,28.182.213.in-addr.arpa,182.213.in-addr.arpa,unsign,5,
2015-10,ripe,193.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,41.139.37.in-addr.arpa,139.37.in-addr.arpa,unsign,8,
2015-10,ripe,1.4.b.1.c.7.6.0.1.0.0.2.ip6.arpa,4.b.1.c.7.6.0.1.0.0.2.ip6.arpa,unsign,5,
2015-10,ripe,197.68.185.in-addr.arpa,68.185.in-addr.arpa,unsign,5,
2015-10,ripe,7.8.46.in-addr.arpa,8.46.in-addr.arpa,unsign,8,
2015-10,ripe,18.80.95.in-addr.arpa,80.95.in-addr.arpa,unsign,5,
2015-10,ripe,155.49.195.in-addr.arpa,49.195.in-addr.arpa,unsign,8,
2015-10,ripe,88.96.185.in-addr.arpa,96.185.in-addr.arpa,unsign,5,
2015-10,ripe,59.39.92.in-addr.arpa,39.92.in-addr.arpa,unsign,5,
2015-10,ripe,37.119.217.in-addr.arpa,119.217.in-addr.arpa,unsign,8,
2015-10,ripe,38.80.95.in-addr.arpa,80.95.in-addr.arpa,unsign,5,
2015-10,ripe,f.7.6.0.1.0.a.2.ip6.arpa,7.6.0.1.0.a.2.ip6.arpa,unsign,8,
2015-10,ripe,7.0.4.1.1.0.0.2.ip6.arpa,0.4.1.1.0.0.2.ip6.arpa,unsign,10,
2015-10,ripe,245.14.185.in-addr.arpa,14.185.in-addr.arpa,unsign,8,
2015-10,ripe,223.127.188.in-addr.arpa,127.188.in-addr.arpa,unsign,8,
2015-10,ripe,244.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,207.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,61.80.95.in-addr.arpa,80.95.in-addr.arpa,unsign,5,
2015-10,ripe,3.80.95.in-addr.arpa,80.95.in-addr.arpa,unsign,5,
2015-10,ripe,0.0.7.0.1.0.0.2.ip6.arpa,0.7.0.1.0.0.2.ip6.arpa,unsign,8,
2015-10,ripe,255.108.185.in-addr.arpa,108.185.in-addr.arpa,unsign,5,
2015-10,ripe,39.130.82.in-addr.arpa,130.82.in-addr.arpa,unsign,8,
2015-10,ripe,5.5.0.0.a.0.0.0.0.8.1.0.2.0.a.2.ip6.arpa,5.0.0.a.0.0.0.0.8.1.0.2.0.a.2.ip6.arpa,unsign,8,
2015-10,ripe,172.111.89.in-addr.arpa,111.89.in-addr.arpa,unsign,5,
2015-10,ripe,226.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,63.77.37.in-addr.arpa,77.37.in-addr.arpa,unsign,5,
2015-10,ripe,8.7.0.0.8.7.6.0.1.0.0.2.ip6.arpa,7.0.0.8.7.6.0.1.0.0.2.ip6.arpa,unsign,8,
2015-10,ripe,12.109.185.in-addr.arpa,109.185.in-addr.arpa,unsign,5,
2015-10,ripe,17.0.193.in-addr.arpa,0.193.in-addr.arpa,unsign,5,
2015-10,ripe,0.7.c.2.c.7.6.0.1.0.0.2.ip6.arpa,7.c.2.c.7.6.0.1.0.0.2.ip6.arpa,unsign,10,
2015-10,ripe,0.0.9.b.4.0.a.2.ip6.arpa,0.9.b.4.0.a.2.ip6.arpa,unsign,8,
2015-10,ripe,190.83.5.in-addr.arpa,83.5.in-addr.arpa,unsign,8,
2015-10,ripe,98.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,215.127.188.in-addr.arpa,127.188.in-addr.arpa,unsign,8,
2015-10,ripe,131.94.93.in-addr.arpa,94.93.in-addr.arpa,unsign,8,
2015-10,ripe,81.250.195.in-addr.arpa,250.195.in-addr.arpa,unsign,5,
2015-10,ripe,1.236.91.in-addr.arpa,236.91.in-addr.arpa,unsign,7,
2015-10,ripe,17.80.95.in-addr.arpa,80.95.in-addr.arpa,unsign,5,
2015-10,ripe,240.248.80.in-addr.arpa,248.80.in-addr.arpa,unsign,8,
2015-10,ripe,171.107.185.in-addr.arpa,107.185.in-addr.arpa,unsign,5,
2015-10,ripe,204.17.217.in-addr.arpa,17.217.in-addr.arpa,unsign,5,
2015-10,ripe,125.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,132.190.93.in-addr.arpa,190.93.in-addr.arpa,unsign,5,
2015-10,ripe,232.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,157.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,170.150.213.in-addr.arpa,150.213.in-addr.arpa,unsign,8,
2015-10,ripe,6.c.d.c.2.0.a.2.ip6.arpa,c.d.c.2.0.a.2.ip6.arpa,unsign,8,
2015-10,ripe,227.72.212.in-addr.arpa,72.212.in-addr.arpa,unsign,8,
2015-10,ripe,205.31.217.in-addr.arpa,31.217.in-addr.arpa,unsign,5,
2015-10,ripe,37.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,46.68.217.in-addr.arpa,68.217.in-addr.arpa,unsign,5,
2015-10,ripe,8.9.8.1.c.7.6.0.1.0.0.2.ip6.arpa,9.8.1.c.7.6.0.1.0.0.2.ip6.arpa,unsign,5,
2015-10,ripe,9.0.0.0.1.0.0.0.8.6.9.0.2.0.a.2.ip6.arpa,0.0.0.1.0.0.0.8.6.9.0.2.0.a.2.ip6.arpa,unsign,8,
2015-10,ripe,13.15.31.in-addr.arpa,15.31.in-addr.arpa,unsign,5,
2015-10,ripe,225.173.46.in-addr.arpa,173.46.in-addr.arpa,unsign,8,
2015-10,ripe,224.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,14.182.213.in-addr.arpa,182.213.in-addr.arpa,unsign,5,
2015-10,ripe,81.25.81.in-addr.arpa,25.81.in-addr.arpa,unsign,5,
2015-10,ripe,222.21.178.in-addr.arpa,21.178.in-addr.arpa,unsign,8,
2015-10,ripe,48.80.95.in-addr.arpa,80.95.in-addr.arpa,unsign,5,
2015-10,ripe,47.198.109.in-addr.arpa,198.109.in-addr.arpa,unsign,5,
2015-10,ripe,200.227.46.in-addr.arpa,227.46.in-addr.arpa,unsign,5,
2015-10,ripe,76.109.185.in-addr.arpa,109.185.in-addr.arpa,unsign,5,
2015-10,ripe,19.80.95.in-addr.arpa,80.95.in-addr.arpa,unsign,5,
2015-10,ripe,229.73.77.in-addr.arpa,73.77.in-addr.arpa,unsign,8,
2015-10,ripe,121.54.185.in-addr.arpa,54.185.in-addr.arpa,unsign,5,
2015-10,ripe,182.233.109.in-addr.arpa,233.109.in-addr.arpa,unsign,8,
2015-10,ripe,27.198.82.in-addr.arpa,198.82.in-addr.arpa,unsign,8,
2015-10,ripe,97.239.91.in-addr.arpa,239.91.in-addr.arpa,unsign,8,
2015-10,ripe,9.15.31.in-addr.arpa,15.31.in-addr.arpa,unsign,5,
2015-10,ripe,224.54.212.in-addr.arpa,54.212.in-addr.arpa,unsign,5,
2015-10,ripe,29.182.213.in-addr.arpa,182.213.in-addr.arpa,unsign,5,
2015-10,ripe,248.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,2.4.b.1.c.7.6.0.1.0.0.2.ip6.arpa,4.b.1.c.7.6.0.1.0.0.2.ip6.arpa,unsign,5,
2015-10,ripe,208.214.195.in-addr.arpa,214.195.in-addr.arpa,unsign,5,
2015-10,ripe,48.130.82.in-addr.arpa,130.82.in-addr.arpa,unsign,8,
2015-10,ripe,181.16.185.in-addr.arpa,16.185.in-addr.arpa,unsign,8,
2015-10,ripe,0.a.6.6.2.0.a.2.ip6.arpa,a.6.6.2.0.a.2.ip6.arpa,unsign,7,
2015-10,ripe,113.95.193.in-addr.arpa,95.193.in-addr.arpa,unsign,8,
2015-10,ripe,196.127.188.in-addr.arpa,127.188.in-addr.arpa,unsign,8,
2015-10,ripe,35.68.217.in-addr.arpa,68.217.in-addr.arpa,unsign,5,
2015-10,ripe,d.6.5.0.1.0.a.2.ip6.arpa,6.5.0.1.0.a.2.ip6.arpa,unsign,8,
2015-10,ripe,14.15.31.in-addr.arpa,15.31.in-addr.arpa,unsign,5,
2015-10,ripe,56.198.109.in-addr.arpa,198.109.in-addr.arpa,unsign,5,
2015-10,ripe,75.18.217.in-addr.arpa,18.217.in-addr.arpa,unsign,8,
2015-10,ripe,1.0.193.in-addr.arpa,0.193.in-addr.arpa,unsign,5,
2015-10,ripe,237.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,118.94.81.in-addr.arpa,94.81.in-addr.arpa,unsign,8,
2015-10,ripe,59.198.109.in-addr.arpa,198.109.in-addr.arpa,unsign,5,
2015-10,ripe,39.119.217.in-addr.arpa,119.217.in-addr.arpa,unsign,8,
2015-10,ripe,0.a.0.f.2.0.a.2.ip6.arpa,a.0.f.2.0.a.2.ip6.arpa,unsign,10,
2015-10,ripe,126.94.81.in-addr.arpa,94.81.in-addr.arpa,unsign,8,
2015-10,ripe,141.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,74.174.79.in-addr.arpa,174.79.in-addr.arpa,unsign,5,
2015-10,ripe,54.198.109.in-addr.arpa,198.109.in-addr.arpa,unsign,5,
2015-10,ripe,91.67.176.in-addr.arpa,67.176.in-addr.arpa,unsign,8,
2015-10,ripe,212.127.188.in-addr.arpa,127.188.in-addr.arpa,unsign,8,
2015-10,ripe,1.0.9.b.4.0.a.2.ip6.arpa,0.9.b.4.0.a.2.ip6.arpa,unsign,8,
2015-10,ripe,13.0.193.in-addr.arpa,0.193.in-addr.arpa,unsign,5,
2015-10,ripe,198.127.188.in-addr.arpa,127.188.in-addr.arpa,unsign,8,
2015-10,ripe,255.117.194.in-addr.arpa,117.194.in-addr.arpa,unsign,8,
2015-10,ripe,121.94.81.in-addr.arpa,94.81.in-addr.arpa,unsign,8,
2015-10,ripe,216.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,3.0.193.in-addr.arpa,0.193.in-addr.arpa,unsign,5,
2015-10,ripe,0.8.5.0.3.0.a.2.ip6.arpa,8.5.0.3.0.a.2.ip6.arpa,unsign,7,
2015-10,ripe,147.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,61.194.91.in-addr.arpa,194.91.in-addr.arpa,unsign,8,
2015-10,ripe,196.68.185.in-addr.arpa,68.185.in-addr.arpa,unsign,5,
2015-10,ripe,185.111.89.in-addr.arpa,111.89.in-addr.arpa,unsign,5,
2015-10,ripe,158.60.37.in-addr.arpa,60.37.in-addr.arpa,unsign,8,
2015-10,ripe,180.111.89.in-addr.arpa,111.89.in-addr.arpa,unsign,5,
2015-10,ripe,40.119.217.in-addr.arpa,119.217.in-addr.arpa,unsign,8,
2015-10,ripe,195.77.185.in-addr.arpa,77.185.in-addr.arpa,unsign,5,
2015-10,ripe,8.1.a.0.1.0.0.2.ip6.arpa,1.a.0.1.0.0.2.ip6.arpa,unsign,8,
2015-10,ripe,104.134.79.in-addr.arpa,134.79.in-addr.arpa,unsign,8,
2015-10,ripe,125.68.193.in-addr.arpa,68.193.in-addr.arpa,unsign,5,
2015-10,ripe,200.17.217.in-addr.arpa,17.217.in-addr.arpa,unsign,5,
